State,County,Obama,Romney,obama_rate,romney_rate
TX,Ector,8095,23936,25.3,74.7
TX,Edwards,232,641,26.6,73.4
TX,Ellis,13803,39353,26.0,74.0
TX,El Paso,112273,56517,66.5,33.5
TX,Erath,1965,10325,16.0,84.0
TX,Falls,2033,3356,37.7,62.3
TX,Fannin,2482,8143,23.4,76.6
TX,Fayette,2311,8098,22.2,77.8
TX,Fisher,512,1094,31.9,68.1
TX,Floyd,551,1523,26.6,73.4
TX,Foard,140,346,28.8,71.2
TX,Fort Bend,101043,116028,46.5,53.5
TX,Franklin,750,3446,17.9,82.1
TX,Freestone,1848,5644,24.7,75.3
TX,Frio,2376,1559,60.4,39.6
TX,Gaines,535,3484,13.3,86.7
TX,Galveston,39162,68594,36.3,63.7
TX,Garza,276,1262,17.9,82.1
TX,Gillespie,2055,10305,16.6,83.4
TX,Glasscock,44,526,7.7,92.3
TX,Goliad,1127,2294,32.9,67.1
TX,Gonzales,1773,4213,29.6,70.4
TX,Gray,885,6428,12.1,87.9
TX,Grayson,10665,30907,25.7,74.3
TX,Gregg,12336,28665,30.1,69.9
TX,Grimes,2339,6141,27.6,72.4
TX,Guadalupe,15654,32959,32.2,67.8
TX,Hale,2228,6417,25.8,74.2
TX,Hall,265,832,24.2,75.8
TX,Hamilton,591,2918,16.8,83.2
TX,Hansford,158,1787,8.1,91.9
TX,Hardeman,302,1176,20.4,79.6
TX,Hardin,3358,17744,15.9,84.1
TX,Harris,585451,584866,50.0,50.0
TX,Harrison,8431,17471,32.5,67.5
TX,Hartley,183,1700,9.7,90.3
TX,Haskell,551,1422,27.9,72.1
TX,Hays,25448,31577,44.6,55.4
TX,Hemphill,192,1298,12.9,87.1
TX,Henderson,6094,21202,22.3,77.7
TX,Hidalgo,97879,39786,71.1,28.9
TX,Hill,2745,9128,23.1,76.9
TX,Hockley,1482,5543,21.1,78.9
TX,Hood,3829,18341,17.3,82.7
TX,Hopkins,2775,9834,22.0,78.0
TX,Houston,2235,5839,27.7,72.3
TX,Howard,1042,4032,20.5,79.5
TX,Hudspeth,379,471,44.6,55.4
TX,Hunt,6658,20976,24.1,75.9
TX,Hutchinson,1042,6797,13.3,86.7
TX,Irion,112,668,14.4,85.6
TX,Jack,303,2580,10.5,89.5
TX,Jackson,1068,3903,21.5,78.5
TX,Jasper,3402,9924,25.5,74.5
TX,Jeff Davis,440,717,38.0,62.0
TX,Jefferson,44626,43214,50.8,49.2
TX,Jim Hogg,1301,356,78.5,21.5
TX,Jim Wells,6492,4595,58.6,41.4
TX,Johnson,10481,37609,21.8,78.2
TX,Jones,1225,4258,22.3,77.7
TX,Karnes,1324,2823,31.9,68.1
TX,Kaufman,9451,24804,27.6,72.4
TX,Kendall,3035,14467,17.3,82.7
TX,Kenedy,82,83,49.7,50.3
TX,Kent,66,334,16.5,83.5
TX,Kerr,4325,17225,20.1,79.9
TX,Kimble,217,1667,11.5,88.5
TX,King,5,139,3.5,96.5
TX,Kinney,522,880,37.2,62.8
TX,Kleberg,4752,4056,54.0,46.0
TX,Knox,332,1160,22.3,77.7
TX,Lamar,4173,12814,24.6,75.4
TX,Lamb,998,3056,24.6,75.4
TX,Lampasas,1457,5583,20.7,79.3
TX,La Salle,965,669,59.1,40.9
TX,La Vaca,1427,6788,17.4,82.6
TX,Lee,1630,4504,26.6,73.4
TX,Leon,1061,5812,15.4,84.6
TX,Liberty,5196,17304,23.1,76.9
TX,Limestone,2208,5288,29.5,70.5
TX,Lipscomb,119,1044,10.2,89.8
TX,Live Oak,915,3153,22.5,77.5
TX,Llano,1818,7560,19.4,80.6
TX,Loving,9,54,14.3,85.7
TX,Lubbock,26088,63133,29.2,70.8
TX,Lynn,464,1377,25.2,74.8
TX,Madison,964,3028,24.1,75.9
TX,Marion,1487,2730,35.3,64.7
TX,Martin,247,1338,15.6,84.4
TX,Mason,380,1562,19.6,80.4
TX,Matagorda,3972,8026,33.1,66.9
TX,Maverick,8302,2171,79.3,20.7
TX,McCulloch,537,2419,18.2,81.8
TX,McLennan,25688,47885,34.9,65.1
TX,McMullen,67,436,13.3,86.7
TX,Medina,4760,11016,30.2,69.8
TX,Menard,170,663,20.4,79.6
TX,Midland,8223,35452,18.8,81.2
TX,Milam,2632,5478,32.5,67.5
TX,Mills,279,1882,12.9,87.1
TX,Mitchell,536,1754,23.4,76.6
TX,Montague,1116,6539,14.6,85.4
TX,Montgomery,32852,137822,19.2,80.8
TX,Moore,963,3967,19.5,80.5
TX,Morris,1856,3226,36.5,63.5
TX,Motley,55,538,9.3,90.7
TX,Nacogdoches,6441,13910,31.6,68.4
TX,Navarro,4348,10838,28.6,71.4
TX,Newton,1721,4399,28.1,71.9
TX,Nolan,1216,3277,27.1,72.9
TX,Nueces,45666,48779,48.4,51.6
TX,Ochiltree,253,2718,8.5,91.5
TX,Oldham,71,786,8.3,91.7
TX,Orange,6797,23361,22.5,77.5
TX,Palo Pinto,1810,7392,19.7,80.3
TX,Panola,2211,7941,21.8,78.2
TX,Parker,7804,38980,16.7,83.3
TX,Parmer,528,2005,20.8,79.2
TX,Pecos,1591,2512,38.8,61.2
TX,Polk,4836,14019,25.6,74.4
TX,Potter,7114,18905,27.3,72.7
TX,Presidio,1273,504,71.6,28.4
TX,Rains,754,3265,18.8,81.2
TX,Randall,7553,41366,15.4,84.6
TX,Reagan,158,676,18.9,81.1
TX,Real,277,1236,18.3,81.7
TX,Red River,1482,3549,29.5,70.5
TX,Reeves,1649,1185,58.2,41.8
TX,Refugio,998,1659,37.6,62.4
TX,Roberts,25,408,5.8,94.2
TX,Robertson,2792,4416,38.7,61.3
TX,Rockwall,8112,27098,23.0,77.0
TX,Runnels,517,3103,14.3,85.7
TX,Rusk,4451,13924,24.2,75.8
TX,Sabine,806,3726,17.8,82.2
TX,San Augustine,1193,2469,32.6,67.4
TX,San Jacinto,2410,7105,25.3,74.7
TX,San Patricio,7854,11994,39.6,60.4
TX,San Saba,323,1905,14.5,85.5
TX,Schleicher,220,781,22.0,78.0
TX,Scurry,837,4121,16.9,83.1
TX,Shackelford,131,1218,9.7,90.3
TX,Shelby,2318,6870,25.2,74.8
TX,Sherman,121,908,11.8,88.2
TX,Smith,22101,61858,26.3,73.7
TX,Somervell,609,2858,17.6,82.4
TX,Starr,10248,1540,86.9,13.1
TX,Stephens,475,2891,14.1,85.9
TX,Sterling,31,459,6.3,93.7
TX,Stonewall,160,507,24.0,76.0
TX,Sutton,369,1110,24.9,75.1
TX,Swisher,579,1654,25.9,74.1
TX,Tarrant,252789,348686,42.0,58.0
TX,Taylor,9725,32853,22.8,77.2
TX,Terrell,184,358,33.9,66.1
TX,Terry,1059,2602,28.9,71.1
TX,Throckmorton,109,700,13.5,86.5
TX,Titus,2638,6062,30.3,69.7
TX,Tom Green,9246,26749,25.7,74.3
TX,Travis,231540,139503,62.4,37.6
TX,Trinity,1614,4537,26.2,73.8
TX,Tyler,1659,5889,22.0,78.0
TX,Upshur,2953,11948,19.8,80.2
TX,Upton,332,952,25.9,74.1
TX,Uvalde,3824,4526,45.8,54.2
TX,Val Verde,6267,5612,52.8,47.2
TX,Van Zandt,3083,15790,16.3,83.7
TX,Victoria,8795,19684,30.9,69.1
TX,Walker,5283,9569,35.6,64.4
TX,Waller,6401,9158,41.1,58.9
TX,Ward,836,2364,26.1,73.9
TX,Washington,3378,10850,23.7,76.3
TX,Webb,37592,11074,77.2,22.8
TX,Wharton,4235,9750,30.3,69.7
TX,Wheeler,232,1878,11.0,89.0
TX,Wichita,10490,29756,26.1,73.9
TX,Wilbarger,971,2956,24.7,75.3
TX,Willacy,3595,1415,71.8,28.2
TX,Williamson,61812,96910,38.9,61.1
TX,Wilson,4819,12205,28.3,71.7
TX,Winkler,398,1331,23.0,77.0
TX,Wise,3219,17178,15.8,84.2
TX,Wood,3052,14317,17.6,82.4
TX,Yoakum,409,1698,19.4,80.6
TX,Young,992,6225,13.7,86.3
TX,Zapata,2517,993,71.7,28.3
TX,Zavala,3042,574,84.1,15.9
UT,Beaver,346,2174,13.7,86.3
UT,Box Elder,1984,17101,10.4,89.6
UT,Cache,6244,35039,15.1,84.9
UT,Carbon,2275,5090,30.9,69.1
UT,Daggett,94,406,18.8,81.2
UT,Davis,21889,96861,18.4,81.6
UT,Duchesne,581,5698,9.3,90.7
UT,Emery,569,3777,13.1,86.9
UT,Garfield,308,1832,14.4,85.6
UT,Grand,1727,1996,46.4,53.6
UT,Iron,2148,14200,13.1,86.9
UT,Juab,451,3448,11.6,88.4
UT,Kane,744,2522,22.8,77.2
UT,Millard,431,4478,8.8,91.2
UT,Morgan,403,4114,8.9,91.1
UT,Piute,74,697,9.6,90.4
UT,Rich,83,915,8.3,91.7
UT,Salt Lake,146147,223811,39.5,60.5
UT,San Juan,2139,3074,41.0,59.0
UT,Sanpete,980,8406,10.4,89.6
UT,Sevier,738,7207,9.3,90.7
UT,Summit,8072,8884,47.6,52.4
UT,Tooele,4524,14268,24.1,75.9
UT,Uintah,997,10421,8.7,91.3
UT,Utah,17281,156950,9.9,90.1
UT,Wasatch,2191,7220,23.3,76.7
UT,Washington,8337,44698,15.7,84.3
UT,Wayne,215,1089,16.5,83.5
UT,Weber,19841,54224,26.8,73.2
VA,Virginia,1905528,1789618,51.6,48.4
VA,Accomack,7653,8212,48.2,51.8
VA,Albemarle,29712,23263,56.1,43.9
VA,Alleghany,3403,3595,48.6,51.4
VA,Amelia,2488,4324,36.5,63.5
VA,Amherst,5898,8865,40.0,60.0
VA,Appomattox,2453,5340,31.5,68.5
VA,Arlington,81178,34433,70.2,29.8
VA,Augusta,9448,23614,28.6,71.4
VA,Bath,894,1274,41.2,58.8
VA,Bedford,10925,29281,27.2,72.8
VA,Bland,735,2144,25.5,74.5
VA,Botetourt,5449,12471,30.4,69.6
VA,Brunswick,4993,2965,62.7,37.3
VA,Buchanan,3094,6436,32.5,67.5
VA,Buckingham,3747,3569,51.2,48.8
VA,Campbell,7591,17687,30.0,70.0
VA,Caroline,7258,6148,54.1,45.9
VA,Carroll,3500,8351,29.5,70.5
VA,Charles City,2772,1396,66.5,33.5
VA,Charlotte,2502,3311,43.0,57.0
VA,Chesterfield,78954,91174,46.4,53.6
VA,Clarke,3237,4295,43.0,57.0
VA,Craig,830,1757,32.1,67.9
VA,Culpeper,8263,11549,41.7,58.3
VA,Cumberland,2422,2538,48.8,51.2
VA,Dickenson,2472,4274,36.6,63.4
VA,Dinwiddie,6425,6769,48.7,51.3
VA,Essex,3009,2602,53.6,46.4
VA,Fairfax,260835,173786,60.0,40.0
VA,Fauquier,13891,20955,39.9,60.1
VA,Floyd,2732,4671,36.9,63.1
VA,Fluvanna,5885,6678,46.8,53.2
VA,Franklin,9082,16685,35.2,64.8
VA,Frederick,12683,22851,35.7,64.3
VA,Giles,2730,4660,36.9,63.1
VA,Gloucester,6764,12137,35.8,64.2
VA,Goochland,4676,8448,35.6,64.4
VA,Grayson,2094,4801,30.4,69.6
VA,Greene,3284,5558,37.1,62.9
VA,Greensville,3135,1766,64.0,36.0
VA,Halifax,7760,8699,47.1,52.9
VA,Hanover,18283,39920,31.4,68.6
VA,Henrico,89116,70235,55.9,44.1
VA,Henry,10312,13980,42.5,57.5
VA,Highland,459,924,33.2,66.8
VA,Isle of Wight,8754,11797,42.6,57.4
VA,James City,17854,22830,43.9,56.1
VA,King and Queen,1743,1863,48.3,51.7
VA,King George,4476,6603,40.4,59.6
VA,King William,3326,5445,37.9,62.1
VA,Lancaster,3144,3749,45.6,54.4
VA,Lee,2593,6845,27.5,72.5
VA,Loudoun,81900,74794,52.3,47.7
VA,Louisa,6949,9207,43.0,57.0
VA,Lunenburg,2684,2969,47.5,52.5
VA,Madison,2637,3864,40.6,59.4
VA,Mathews,1807,3488,34.1,65.9
VA,Mecklenburg,6786,7855,46.3,53.7
VA,Middlesex,2370,3619,39.6,60.4
VA,Montgomery,19903,20006,49.9,50.1
VA,Nelson,4171,3944,51.4,48.6
VA,New Kent,3555,7246,32.9,67.1
VA,Northampton,3737,2676,58.3,41.7
VA,Northumberland,3186,4308,42.5,57.5
VA,Nottoway,3344,3409,49.5,50.5
VA,Orange,6870,9244,42.6,57.4
VA,Page,3724,6344,37.0,63.0
VA,Patrick,2417,5622,30.1,69.9
VA,Pittsylvania,10855,19275,36.0,64.0
VA,Powhatan,4066,11192,26.6,73.4
VA,Prince Edward,5132,3952,56.5,43.5
VA,Prince George,7671,9350,45.1,54.9
VA,Prince William,103161,74371,58.1,41.9
VA,Pulaski,5287,8917,37.2,62.8
VA,Rappahannock,1971,2307,46.1,53.9
VA,Richmond,1574,2160,42.2,57.8
VA,Roanoke,19589,33344,37.0,63.0
VA,Rockbridge,4087,5898,40.9,59.1
VA,Rockingham,10059,24173,29.4,70.6
VA,Russell,3716,8177,31.2,68.8
VA,Scott,2395,7439,24.4,75.6
VA,Shenandoah,6462,12526,34.0,66.0
VA,Smyth,4169,8376,33.2,66.8
VA,Southampton,4437,4733,48.4,51.6
VA,Spotsylvania,25150,31818,44.1,55.9
VA,Stafford,27130,32429,45.6,54.4
VA,Surry,2574,1671,60.6,39.4
VA,Sussex,3350,2021,62.4,37.6
VA,Tazewell,3661,13843,20.9,79.1
VA,Warren,6449,9865,39.5,60.5
VA,Washington,7076,18141,28.1,71.9
VA,Westmoreland,4155,4116,50.2,49.8
VA,Wise,3751,11041,25.4,74.6
VA,Wythe,3782,8324,31.2,68.8
VA,York,13165,20182,39.5,60.5
VA,Alexandria,52434,20205,72.2,27.8
VA,Bedford City,1225,1527,44.5,55.5
VA,Bristol,2487,4776,34.2,65.8
VA,Buena Vista,919,1564,37.0,63.0
VA,Charlottesville,16267,4801,77.2,22.8
VA,Chesapeake,54999,53845,50.5,49.5
VA,Colonial Heights,2541,5937,30.0,70.0
VA,Covington,1319,975,57.5,42.5
VA,Danville,12215,7756,61.2,38.8
VA,Emporia,1793,886,66.9,33.1
VA,Fairfax City,6636,4762,58.2,41.8
VA,Falls Church,5006,2141,70.0,30.0
VA,Franklin City,2830,1496,65.4,34.6
VA,Fredericksburg,7114,4054,63.7,36.3
VA,Galax,900,1332,40.3,59.7
VA,Hampton,51733,19193,72.9,27.1
VA,Harrisonburg,8650,6564,56.9,43.1
VA,Hopewell,5178,3737,58.1,41.9
VA,Lexington,1484,1146,56.4,43.6
VA,Lynchburg,15905,19752,44.6,55.4
VA,Manassas,8478,6463,56.7,43.3
VA,Manassas Park,2873,1696,62.9,37.1
VA,Martinsville,3855,2312,62.5,37.5
VA,Newport News,50990,27224,65.2,34.8
VA,Norfolk,55654,21366,72.3,27.7
VA,Norton,566,895,38.7,61.3
VA,Petersburg,14377,1526,90.4,9.6
VA,Poquoson,1679,5312,24.0,76.0
VA,Portsmouth,28994,12407,70.0,30.0
VA,Radford,2732,2520,52.0,48.0
VA,Richmond City,71037,19732,78.3,21.7
VA,Roanoke City,22179,14116,61.1,38.9
VA,Salem,4756,7289,39.5,60.5
VA,Staunton,5710,5257,52.1,47.9
VA,Suffolk,24194,17778,57.6,42.4
VA,Virginia Beach,94163,99107,48.7,51.3
VA,Waynesboro,3836,4789,44.5,55.5
VA,Williamsburg,4901,2678,64.7,35.3
VA,Winchester,5089,4943,50.7,49.3
VT,Vermont,199259,92700,68.2,31.8
VT,Addison,386,336,53.5,46.5
VT,Albany,290,149,66.1,33.9
VT,Alburg,591,314,65.3,34.7
VT,Andover,187,118,61.3,38.7
VT,Arlington,749,468,61.5,38.5
VT,Athens,84,55,60.4,39.6
VT,Bakersfield,386,190,67.0,33.0
VT,Baltimore,63,46,57.8,42.2
VT,Barnard,355,184,65.9,34.1
VT,Barnet,582,363,61.6,38.4
VT,Barre,1946,1048,65.0,35.0
VT,Barre Town,2127,1734,55.1,44.9
VT,Barton,671,390,63.2,36.8
VT,Belvidere,82,57,59.0,41.0
VT,Bennington,4503,1753,72.0,28.0
VT,Benson,301,159,65.4,34.6
VT,Berkshire,342,219,61.0,39.0
VT,Berlin,795,426,65.1,34.9
VT,Bethel,646,306,67.9,32.1
VT,Bloomfield,58,40,59.2,40.8
VT,Bolton,433,161,72.9,27.1
VT,Bradford,754,416,64.4,35.6
VT,Braintree,358,185,65.9,34.1
VT,Brandon,1204,568,67.9,32.1
VT,Brattleboro,4621,915,83.5,16.5
VT,Bridgewater,317,158,66.7,33.3
VT,Bridport,340,277,55.1,44.9
VT,Brighton,299,223,57.3,42.7
VT,Bristol,1238,507,70.9,29.1
VT,Brookfield,456,216,67.9,32.1
VT,Brookline,179,76,70.2,29.8
VT,Brownington,229,150,60.4,39.6
VT,Brunswick,38,22,63.3,36.7
VT,Burke,455,287,61.3,38.7
VT,Burlington,14322,2591,84.7,15.3
VT,Cabot,487,221,68.8,31.2
VT,Calais,753,208,78.4,21.6
VT,Cambridge,1332,512,72.2,27.8
VT,Canaan,249,151,62.3,37.8
VT,Castleton,987,696,58.6,41.4
VT,Cavendish,392,261,60.0,40.0
VT,Charleston,256,169,60.2,39.8
VT,Charlotte,1677,657,71.9,28.1
VT,Chelsea,331,279,54.3,45.7
VT,Chester,971,489,66.5,33.5
VT,Chittenden,412,288,58.9,41.1
VT,Clarendon,648,558,53.7,46.3
VT,Colchester,4615,2548,64.4,35.6
VT,Concord,275,222,55.3,44.7
VT,Corinth,408,240,63.0,37.0
VT,Cornwall,509,181,73.8,26.2
VT,Coventry,297,183,61.9,38.1
VT,Craftsbury,435,151,74.2,25.8
VT,Danby,374,236,61.3,38.7
VT,Danville,695,475,59.4,40.6
VT,Derby,1234,848,59.3,40.7
VT,Dorset,762,424,64.2,35.8
VT,Dover,428,296,59.1,40.9
VT,Dummerston,897,234,79.3,20.7
VT,Duxbury,505,184,73.3,26.7
VT,East Haven,68,51,57.1,42.9
VT,East Montpelier,1151,402,74.1,25.9
VT,Eden,320,146,68.7,31.3
VT,Elmore,359,130,73.4,26.6
VT,Enosburgh,797,398,66.7,33.3
VT,Essex,6630,3640,64.6,35.4
VT,Fairfax,1275,826,60.7,39.3
VT,Fairfield,552,306,64.3,35.7
VT,Fair Haven,678,399,63.0,37.0
VT,Fairlee,361,153,70.2,29.8
VT,Fayston,528,189,73.6,26.4
VT,Ferrisburg,987,514,65.8,34.2
VT,Fletcher,418,185,69.3,30.7
VT,Franklin,294,261,53.0,47.0
VT,Georgia,1228,918,57.2,42.8
VT,Glover,398,158,71.6,28.4
VT,Goshen,83,35,70.3,29.7
VT,Grafton,235,113,67.5,32.5
VT,Granby,28,15,65.1,34.9
VT,Grand Isle,729,448,61.9,38.1
VT,Granville,115,21,84.6,15.4
VT,Greensboro,299,101,74.8,25.3
VT,Groton,219,211,50.9,49.1
VT,Guildhall,75,65,53.6,46.4
VT,Guilford,853,261,76.6,23.4
VT,Halifax,260,136,65.7,34.3
VT,Hancock,99,47,67.8,32.2
VT,Hardwick,924,384,70.6,29.4
VT,Hartford,3315,1405,70.2,29.8
VT,Hartland,1290,525,71.1,28.9
VT,Highgate,736,542,57.6,42.4
VT,Hinesburg,1745,652,72.8,27.2
VT,Holland,171,121,58.6,41.4
VT,Hubbardton,211,141,59.9,40.1
VT,Huntington,850,232,78.6,21.4
VT,Hyde Park,1003,387,72.2,27.8
VT,Ira,132,96,57.9,42.1
VT,Irasburg,290,234,55.3,44.7
VT,Isle La Motte,175,113,60.8,39.2
VT,Jamaica,375,119,75.9,24.1
VT,Jay,123,69,64.1,35.9
VT,Jericho,1990,1026,66.0,34.0
VT,Johnson,919,333,73.4,26.6
VT,Killington,363,255,58.7,41.3
VT,Kirby,158,78,66.9,33.1
VT,Landgrove,82,20,80.4,19.6
VT,Leicester,292,176,62.4,37.6
VT,Lemington,28,23,54.9,45.1
VT,Lincoln,581,181,76.2,23.8
VT,Londonderry,552,334,62.3,37.7
VT,Lowell,228,143,61.5,38.5
VT,Ludlow,652,437,59.9,40.1
VT,Lunenburg,296,243,54.9,45.1
VT,Lyndon,1140,866,56.8,43.2
VT,Maidstone,50,52,49.0,51.0
VT,Manchester,1440,850,62.9,37.1
VT,Marlboro,481,73,86.8,13.2
VT,Marshfield,521,253,67.3,32.7
VT,Mendon,319,262,54.9,45.1
VT,Middlebury,2635,661,79.9,20.1
VT,Middlesex,756,216,77.8,22.2
VT,Middletown Springs,272,163,62.5,37.5
VT,Milton,2586,1966,56.8,43.2
VT,Monkton,724,330,68.7,31.3
VT,Montgomery,410,174,70.2,29.8
VT,Montpelier,3692,700,84.1,15.9
VT,Moretown,664,261,71.8,28.2
VT,Morgan,162,175,48.1,51.9
VT,Morristown,1780,668,72.7,27.3
VT,Mount Holly,439,294,59.9,40.1
VT,Mount Tabor,50,32,61.0,39.0
VT,Newark,168,111,60.2,39.8
VT,Newbury,623,375,62.4,37.6
VT,Newfane,732,200,78.5,21.5
VT,New Haven,650,322,66.9,33.1
VT,Newport,961,555,63.4,36.6
VT,Newport Town,405,270,60.0,40.0
VT,Northfield,1378,685,66.8,33.2
VT,North Hero,312,249,55.6,44.4
VT,Norton,45,44,50.6,49.4
VT,Norwich,1839,293,86.3,13.7
VT,Orange,251,248,50.3,49.7
VT,Orwell,333,275,54.8,45.2
VT,Panton,208,122,63.0,37.0
VT,Pawlet,461,254,64.5,35.5
VT,Peacham,346,136,71.8,28.2
VT,Peru,160,55,74.4,25.6
VT,Pittsfield,160,116,58.0,42.0
VT,Pittsford,891,544,62.1,37.9
VT,Plainfield,509,118,81.2,18.8
VT,Plymouth,192,138,58.2,41.8
VT,Pomfret,431,161,72.8,27.2
VT,Poultney,857,468,64.7,35.3
VT,Pownal,1047,507,67.4,32.6
VT,Proctor,498,294,62.9,37.1
VT,Putney,1064,188,85.0,15.0
VT,Randolph,1409,663,68.0,32.0
VT,Reading,259,102,71.7,28.3
VT,Readsboro,225,122,64.8,35.2
VT,Richford,497,257,65.9,34.1
VT,Richmond,1722,650,72.6,27.4
VT,Ripton,267,58,82.2,17.8
VT,Rochester,463,173,72.8,27.2
VT,Rockingham,1562,497,75.9,24.1
VT,Roxbury,228,91,71.5,28.5
VT,Royalton,870,355,71.0,29.0
VT,Rupert,238,137,63.5,36.5
VT,Rutland,4251,2428,63.6,36.4
VT,Rutland Town,1211,1029,54.1,45.9
VT,Ryegate,342,201,63.0,37.0
VT,St. Albans,1593,752,67.9,32.1
VT,St. Albans Town,1592,1147,58.1,41.9
VT,St. George,219,103,68.0,32.0
VT,St. Johnsbury,1789,1081,62.3,37.7
VT,Salisbury,356,171,67.6,32.4
VT,Sandgate,121,82,59.6,40.4
VT,Searsburg,24,21,53.3,46.7
VT,Shaftsbury,1163,673,63.3,36.7
VT,Sharon,496,202,71.1,28.9
VT,Sheffield,182,93,66.2,33.8
VT,Shelburne,3076,1403,68.7,31.3
VT,Sheldon,476,283,62.7,37.3
VT,Shoreham,404,201,66.8,33.2
VT,Shrewsbury,383,248,60.7,39.3
VT,South Burlington,6512,2748,70.3,29.7
VT,South Hero,724,347,67.6,32.4
VT,Springfield,2331,1339,63.5,36.5
VT,Stamford,274,176,60.9,39.1
VT,Stannard,68,19,78.2,21.8
VT,Starksboro,582,230,71.7,28.3
VT,Stockbridge,260,119,68.6,31.4
VT,Stowe,1805,800,69.3,30.7
VT,Strafford,561,114,83.1,16.9
VT,Stratton,73,70,51.0,49.0
VT,Sudbury,199,102,66.1,33.9
VT,Sunderland,310,165,65.3,34.7
VT,Sutton,254,167,60.3,39.7
VT,Swanton,1461,947,60.7,39.3
VT,Thetford,1196,312,79.3,20.7
VT,Tinmouth,177,109,61.9,38.1
VT,Topsham,288,208,58.1,41.9
VT,Townshend,449,191,70.2,29.8
VT,Troy,393,236,62.5,37.5
VT,Tunbridge,500,239,67.7,32.3
VT,Underhill,1226,565,68.5,31.5
VT,Vergennes,788,312,71.6,28.4
VT,Vernon,562,495,53.2,46.8
VT,Vershire,230,103,69.1,30.9
VT,Victory,30,18,62.5,37.5
VT,Waitsfield,824,237,77.7,22.3
VT,Walden,303,158,65.7,34.3
VT,Wallingford,663,426,60.9,39.1
VT,Waltham,179,76,70.2,29.8
VT,Wardsboro,246,130,65.4,34.6
VT,Warren,774,197,79.7,20.3
VT,Washington,315,195,61.8,38.2
VT,Waterbury,1978,654,75.2,24.8
VT,Waterford,370,326,53.2,46.8
VT,Waterville,233,98,70.4,29.6
VT,Weathersfield,895,509,63.7,36.3
VT,Wells,270,234,53.6,46.4
VT,West Fairlee,195,93,67.7,32.3
VT,Westfield,170,112,60.3,39.7
VT,Westford,742,376,66.4,33.6
VT,West Haven,79,44,64.2,35.8
VT,Westminster,1213,338,78.2,21.8
VT,Westmore,104,92,53.1,46.9
VT,Weston,282,130,68.4,31.6
VT,West Rutland,597,391,60.4,39.6
VT,West Windsor,454,219,67.5,32.5
VT,Weybridge,401,127,75.9,24.1
VT,Wheelock,197,132,59.9,40.1
VT,Whiting,133,54,71.1,28.9
VT,Whitingham,376,226,62.5,37.5
VT,Williamstown,839,549,60.4,39.6
VT,Williston,3329,1697,66.2,33.8
VT,Wilmington,692,327,67.9,32.1
VT,Windham,146,70,67.6,32.4
VT,Windsor,1119,406,73.4,26.6
VT,Winhall,297,189,61.1,38.9
VT,Winooski,1941,552,77.9,22.1
VT,Wolcott,538,221,70.9,29.1
VT,Woodbury,317,157,66.9,33.1
VT,Woodford,122,45,73.1,26.9
VT,Woodstock,1361,508,72.8,27.2
VT,Worcester,416,111,78.9,21.1
WA,Washington,1588309,1183614,57.3,42.7
WA,Adams,1516,3111,32.8,67.2
WA,Asotin,3993,5647,41.4,58.6
WA,Benton,27846,49105,36.2,63.8
WA,Chelan,12519,17741,41.4,58.6
WA,Clallam,17231,17087,50.2,49.8
WA,Clark,88822,88629,50.1,49.9
WA,Columbia,634,1545,29.1,70.9
WA,Cowlitz,20897,19107,52.2,47.8
WA,Douglas,5047,9287,35.2,64.8
WA,Ferry,1276,1966,39.4,60.6
WA,Franklin,6876,11657,37.1,62.9
WA,Garfield,335,912,26.9,73.1
WA,Grant,8746,17570,33.2,66.8
WA,Grays Harbor,15692,11743,57.2,42.8
WA,Island,21080,19251,52.3,47.7
WA,Jefferson,11985,6113,66.2,33.8
WA,King,599796,252090,70.4,29.6
WA,Kitsap,59701,47468,55.7,44.3
WA,Kittitas,6462,8372,43.6,56.4
WA,Klickitat,4373,5138,46.0,54.0
WA,Lewis,9772,15954,38.0,62.0
WA,Lincoln,1649,4024,29.1,70.9
WA,Mason,14568,12637,53.5,46.5
WA,Okanogan,5259,7151,42.4,57.6
WA,Pacific,5684,4484,55.9,44.1
WA,Pend Oreille,2501,3942,38.8,61.2
WA,Pierce,180478,144026,55.6,44.4
WA,San Juan,6943,3061,69.4,30.6
WA,Skagit,21875,19418,53.0,47.0
WA,Skamania,2554,2624,49.3,50.7
WA,Snohomish,169927,121642,58.3,41.7
WA,Spokane,91977,104797,46.7,53.3
WA,Stevens,6014,10794,35.8,64.2
WA,Thurston,64879,43703,59.8,40.2
WA,Wahkiakum,1091,1115,49.5,50.5
WA,Walla Walla,5713,9098,38.6,61.4
WA,Whatcom,49743,38764,56.2,43.8
WA,Whitman,6910,7460,48.1,51.9
WA,Yakima,25945,35381,42.3,57.7
WI,Wisconsin,1613950,1408746,53.4,46.6
WI,Adams,5537,4643,54.4,45.6
WI,Ashland,5387,2816,65.7,34.3
WI,Barron,10883,11413,48.8,51.2
WI,Bayfield,6025,3597,62.6,37.4
WI,Brown,62433,64738,49.1,50.9
WI,Buffalo,3569,3352,51.6,48.4
WI,Burnett,3981,4541,46.7,53.3
WI,Calumet,11477,14519,44.1,55.9
WI,Chippewa,15211,15371,49.7,50.3
WI,Clark,6173,7394,45.5,54.5
WI,Columbia,17158,13014,56.9,43.1
WI,Crawford,4622,3064,60.1,39.9
WI,Dane,215389,83459,72.1,27.9
