country_code,location_coord_type,location_coords,location_displayname,City,State,posted_time ,epoch_time
United States,Polygon,"-80.3520669, 25.9233988; -80.3520669, 25.957039; -80.293194, 25.957039; -80.293194, 25.9233988","Country Club, FL",Country Club, FL,12/16/2014 13:32,1418736720
United States,Polygon,"-74.54946, 40.288358; -74.54946, 40.3387436; -74.476519, 40.3387436; -74.476519, 40.288358","Cranbury, NJ",Cranbury, NJ,12/17/2014 14:03,1418825017
United States,Polygon,"-74.327484, 40.633736; -74.327484, 40.67891; -74.28071, 40.67891; -74.28071, 40.633736","Cranford, NJ",Cranford, NJ,12/16/2014 17:13,1418750035
United States,Polygon,"-74.327484, 40.633736; -74.327484, 40.67891; -74.28071, 40.67891; -74.28071, 40.633736","Cranford, NJ",Cranford, NJ,12/16/2014 17:22,1418750533
United States,Polygon,"-74.327484, 40.633736; -74.327484, 40.67891; -74.28071, 40.67891; -74.28071, 40.633736","Cranford, NJ",Cranford, NJ,12/17/2014 2:00,1418781609
United States,Polygon,"-96.977527, 32.620678; -96.977527, 33.019039; -96.54598, 33.019039; -96.54598, 32.620678","Dallas, TX",Dallas, TX,12/16/2014 21:29,1418765367
United States,Polygon,"-80.369507, 26.0295373; -80.369507, 26.1268035; -80.2008709, 26.1268035; -80.2008709, 26.0295373","Davie, FL",Davie, FL,12/16/2014 6:17,1418710627
United States,Polygon,"-81.133668, 29.127565; -81.133668, 29.2528814; -81.003444, 29.2528814; -81.003444, 29.127565","Daytona Beach, FL",Daytona Beach, FL,12/16/2014 23:41,1418773309
United States,Polygon,"-81.133668, 29.127565; -81.133668, 29.2528814; -81.003444, 29.2528814; -81.003444, 29.127565","Daytona Beach, FL",Daytona Beach, FL,12/16/2014 23:42,1418773357
United States,Polygon,"-75.788758, 38.451038; -75.788758, 39.839007; -74.984165, 39.839007; -74.984165, 38.451038","Delaware, US",Delaware, US,12/17/2014 15:07,1418828834
United States,Polygon,"-80.1309396, 26.420813; -80.1309396, 26.491482; -80.05542, 26.491482; -80.05542, 26.420813","Delray Beach, FL",Delray Beach, FL,12/17/2014 14:02,1418824966
United States,Polygon,"-105.109815, 39.614151; -105.109815, 39.812975; -104.734372, 39.812975; -104.734372, 39.614151","Denver, CO",Denver, CO,12/16/2014 0:34,1418690061
United States,Polygon,"-105.109815, 39.614151; -105.109815, 39.812975; -104.734372, 39.812975; -104.734372, 39.614151","Denver, CO",Denver, CO,12/17/2014 14:50,1418827816
United States,Polygon,"-93.709504, 41.49702; -93.709504, 41.6514656; -93.503235, 41.6514656; -93.503235, 41.49702","Des Moines, IA",Des Moines, IA,12/16/2014 18:20,1418754051
United States,Polygon,"-93.709504, 41.49702; -93.709504, 41.6514656; -93.503235, 41.6514656; -93.503235, 41.49702","Des Moines, IA",Des Moines, IA,12/17/2014 14:08,1418825290
United States,Polygon,"-80.41729, 25.780974; -80.41729, 25.870313; -80.3210162, 25.870313; -80.3210162, 25.780974","Doral, FL",Doral, FL,12/16/2014 1:46,1418694409
United States,Polygon,"-80.41729, 25.780974; -80.41729, 25.870313; -80.3210162, 25.870313; -80.3210162, 25.780974","Doral, FL",Doral, FL,12/16/2014 8:20,1418718021
United States,Polygon,"-80.41729, 25.780974; -80.41729, 25.870313; -80.3210162, 25.870313; -80.3210162, 25.780974","Doral, FL",Doral, FL,12/17/2014 4:59,1418792343
United States,Polygon,"-80.41729, 25.780974; -80.41729, 25.870313; -80.3210162, 25.870313; -80.3210162, 25.780974","Doral, FL",Doral, FL,12/17/2014 14:01,1418824892
United States,Polygon,"-80.41729, 25.780974; -80.41729, 25.870313; -80.3210162, 25.870313; -80.3210162, 25.780974","Doral, FL",Doral, FL,12/17/2014 14:02,1418824922
United States,Polygon,"-80.41729, 25.780974; -80.41729, 25.870313; -80.3210162, 25.870313; -80.3210162, 25.780974","Doral, FL",Doral, FL,12/17/2014 14:03,1418824987
United States,Polygon,"-80.41729, 25.780974; -80.41729, 25.870313; -80.3210162, 25.870313; -80.3210162, 25.780974","Doral, FL",Doral, FL,12/17/2014 14:07,1418825239
United States,Polygon,"-75.586247, 39.108566; -75.586247, 39.20982; -75.449548, 39.20982; -75.449548, 39.108566","Dover, DE",Dover, DE,12/17/2014 4:03,1418788980
United States,Polygon,"-118.1704294, 33.90245; -118.1704294, 33.972897; -118.090423, 33.972897; -118.090423, 33.90245","Downey, CA",Downey, CA,12/16/2014 18:45,1418755516
United States,Polygon,"-77.0495783, 38.8987559; -77.0495783, 38.9072899; -77.023974, 38.9072899; -77.023974, 38.8987559","Downtown, Washington",Downtown, Washington,12/17/2014 15:10,1418829058
United States,Polygon,"-77.0495783, 38.8987559; -77.0495783, 38.9072899; -77.023974, 38.9072899; -77.023974, 38.8987559","Downtown, Washington",Downtown, Washington,12/17/2014 15:11,1418829070
United States,Polygon,"-79.8680548, 40.3568945; -79.8680548, 40.388799; -79.8361652, 40.388799; -79.8361652, 40.3568945","Duquesne, PA",Duquesne, PA,12/17/2014 14:57,1418828245
United States,Polygon,"-73.617232, 40.712873; -73.617232, 40.747586; -73.580488, 40.747586; -73.580488, 40.712873","East Garden City, NY",East Garden City, NY,12/17/2014 13:52,1418824347
United States,Polygon,"-84.5355341, 33.609487; -84.5355341, 33.7056846; -84.4150479, 33.7056846; -84.4150479, 33.609487","East Point, GA",East Point, GA,12/17/2014 13:56,1418824575
United States,Polygon,"-74.439943, 40.47205; -74.439943, 40.605523; -74.316053, 40.605523; -74.316053, 40.47205","Edison, NJ",Edison, NJ,12/17/2014 3:28,1418786883
United States,Polygon,"-82.527472, 27.996725; -82.527472, 28.037298; -82.485096, 28.037298; -82.485096, 27.996725","Egypt Lake-Leto, FL",Egypt Lake-Leto, FL,12/16/2014 3:06,1418699205
United States,Polygon,"-106.634874, 31.6206683; -106.634874, 31.966068; -106.199987, 31.966068; -106.199987, 31.6206683","El Paso, TX",El Paso, TX,12/16/2014 17:12,1418749978
United States,Polygon,"-106.634874, 31.6206683; -106.634874, 31.966068; -106.199987, 31.966068; -106.199987, 31.6206683","El Paso, TX",El Paso, TX,12/16/2014 23:22,1418772156
United States,Polygon,"-97.15606, 32.81088; -97.15606, 32.881593; -97.0329529, 32.881593; -97.0329529, 32.81088","Euless, TX",Euless, TX,12/16/2014 20:43,1418762585
United States,Polygon,"-96.903853, 46.787881; -96.903853, 46.941884; -96.756332, 46.941884; -96.756332, 46.787881","Fargo, ND",Fargo, ND,12/16/2014 21:28,1418765327
United States,Polygon,"-96.903853, 46.787881; -96.903853, 46.941884; -96.756332, 46.941884; -96.756332, 46.787881","Fargo, ND",Fargo, ND,12/17/2014 14:07,1418825242
United States,Polygon,"-90.49599, 38.461929; -90.49599, 38.55905; -90.405045, 38.55905; -90.405045, 38.461929","Fenton, MO",Fenton, MO,12/17/2014 15:10,1418829023
United States,Polygon,"-86.076196, 39.9267692; -86.076196, 40.000753; -85.823905, 40.000753; -85.823905, 39.9267692","Fishers, IN",Fishers, IN,12/17/2014 14:05,1418825153
United States,Polygon,"-73.996825, 40.733973; -73.996825, 40.744796; -73.983371, 40.744796; -73.983371, 40.733973","Flatiron, Manhattan",Flatiron, Manhattan,12/17/2014 14:55,1418828149
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/16/2014 1:51,1418694663
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/16/2014 3:35,1418700940
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/16/2014 4:31,1418704293
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/16/2014 5:21,1418707292
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/16/2014 19:56,1418759769
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 0:11,1418775119
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 1:34,1418780063
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 3:13,1418786001
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 4:43,1418791386
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 4:45,1418791525
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 4:53,1418791984
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 4:56,1418792178
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 4:57,1418792255
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 5:06,1418792799
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 5:31,1418794304
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 5:41,1418794881
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 5:46,1418795218
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 5:51,1418795470
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 7:19,1418800777
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 14:21,1418826063
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 14:21,1418826086
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 14:21,1418826105
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 14:25,1418826328
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 14:33,1418826803
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 14:42,1418827355
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 14:45,1418827542
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 14:47,1418827634
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 14:58,1418828290
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 15:05,1418828758
United States,Polygon,"-87.634643, 24.396308; -87.634643, 31.001056; -79.974307, 31.001056; -79.974307, 24.396308","Florida, US",Florida, US,12/17/2014 15:08,1418828898
United States,Polygon,"-90.388584, 38.766631; -90.388584, 38.832241; -90.270067, 38.832241; -90.270067, 38.766631","Florissant, MO",Florissant, MO,12/17/2014 5:57,1418795827
United States,Polygon,"-81.91994, 35.292822; -81.91994, 35.370014; -81.796739, 35.370014; -81.796739, 35.292822","Forest City, NC",Forest City, NC,12/17/2014 5:30,1418794241
United States,Polygon,"-76.902529, 38.825445; -76.902529, 38.880084; -76.829437, 38.880084; -76.829437, 38.825445","Forestville, MD",Forestville, MD,12/16/2014 22:42,1418769735
United States,Polygon,"-73.938614, 40.84706; -73.938614, 40.8668268; -73.918383, 40.8668268; -73.918383, 40.84706","Fort George, Manhattan",Fort George, Manhattan,12/17/2014 14:08,1418825298
United States,Polygon,"-73.938614, 40.84706; -73.938614, 40.8668268; -73.918383, 40.8668268; -73.918383, 40.84706","Fort George, Manhattan",Fort George, Manhattan,12/17/2014 14:25,1418826310
United States,Polygon,"-80.20811, 26.080935; -80.20811, 26.219801; -80.0902351, 26.219801; -80.0902351, 26.080935","Fort Lauderdale, FL",Fort Lauderdale, FL,12/17/2014 2:28,1418783298
United States,Polygon,"-80.20811, 26.080935; -80.20811, 26.219801; -80.0902351, 26.219801; -80.0902351, 26.080935","Fort Lauderdale, FL",Fort Lauderdale, FL,12/17/2014 7:53,1418802810
United States,Polygon,"-85.336872, 40.95926; -85.336872, 41.214574; -85.003231, 41.214574; -85.003231, 40.95926","Fort Wayne, IN",Fort Wayne, IN,12/17/2014 0:07,1418774831
United States,Polygon,"-97.538285, 32.569477; -97.538285, 32.990456; -97.033542, 32.990456; -97.033542, 32.569477","Fort Worth, TX",Fort Worth, TX,12/17/2014 13:55,1418824526
United States,Polygon,"-97.538285, 32.569477; -97.538285, 32.990456; -97.033542, 32.990456; -97.033542, 32.569477","Fort Worth, TX",Fort Worth, TX,12/17/2014 14:18,1418825895
United States,Polygon,"-97.538285, 32.569477; -97.538285, 32.990456; -97.033542, 32.990456; -97.033542, 32.569477","Fort Worth, TX",Fort Worth, TX,12/17/2014 14:29,1418826544
United States,Polygon,"-97.538285, 32.569477; -97.538285, 32.990456; -97.033542, 32.990456; -97.033542, 32.569477","Fort Worth, TX",Fort Worth, TX,12/17/2014 14:39,1418827150
United States,Polygon,"-97.538285, 32.569477; -97.538285, 32.990456; -97.033542, 32.990456; -97.033542, 32.569477","Fort Worth, TX",Fort Worth, TX,12/17/2014 14:40,1418827239
United States,Polygon,"-122.990493, 44.9098742; -122.990493, 44.962335; -122.9553031, 44.962335; -122.9553031, 44.9098742","Four Corners, OR",Four Corners, OR,12/17/2014 1:17,1418779061
United States,Polygon,"-95.233093, 29.460644; -95.233093, 29.563312; -95.145844, 29.563312; -95.145844, 29.460644","Friendswood, TX",Friendswood, TX,12/16/2014 13:37,1418737038
United States,Polygon,"-77.675429, 38.763188; -77.675429, 38.821247; -77.579294, 38.821247; -77.579294, 38.763188","Gainesville, VA",Gainesville, VA,12/17/2014 13:58,1418824703
United States,Polygon,"-77.675429, 38.763188; -77.675429, 38.821247; -77.579294, 38.821247; -77.579294, 38.763188","Gainesville, VA",Gainesville, VA,12/17/2014 14:29,1418826545
United States,Polygon,"-96.706144, 32.829815; -96.706144, 32.985469; -96.537124, 32.985469; -96.537124, 32.829815","Garland, TX",Garland, TX,12/17/2014 14:39,1418827152
United States,Polygon,"-85.605166, 30.355644; -85.605166, 35.000771; -80.742567, 35.000771; -80.742567, 30.355644","Georgia, US",Georgia, US,12/17/2014 1:21,1418779291
United States,Polygon,"-85.605166, 30.355644; -85.605166, 35.000771; -80.742567, 35.000771; -80.742567, 30.355644","Georgia, US",Georgia, US,12/17/2014 1:26,1418779610
United States,Polygon,"-74.385583, 41.3826749; -74.385583, 41.424517; -74.302521, 41.424517; -74.302521, 41.3826749","Goshen, NY",Goshen, NY,12/16/2014 20:51,1418763116
United States,Polygon,"-108.662336, 39.0336021; -108.662336, 39.149899; -108.486897, 39.149899; -108.486897, 39.0336021","Grand Junction, CO",Grand Junction, CO,12/17/2014 14:09,1418825381
United States,Polygon,"-97.065649, 32.720529; -97.065649, 32.816653; -96.924017, 32.816653; -96.924017, 32.720529","Grand Prairie, TX",Grand Prairie, TX,12/17/2014 14:01,1418824881
United States,Polygon,"-97.129669, 32.8785707; -97.129669, 32.985097; -97.029639, 32.985097; -97.029639, 32.8785707","Grapevine, TX",Grapevine, TX,12/17/2014 2:52,1418784771
United States,Polygon,"-97.129669, 32.8785707; -97.129669, 32.985097; -97.029639, 32.985097; -97.029639, 32.8785707","Grapevine, TX",Grapevine, TX,12/17/2014 3:00,1418785213
United States,Polygon,"-82.434848, 34.687331; -82.434848, 35.662316; -77.2986798, 35.662316; -77.2986798, 34.687331","Greenville, NC",Greenville, NC,12/16/2014 2:47,1418698057
United States,Polygon,"-87.204569, 30.3419; -87.204569, 30.381814; -87.117593, 30.381814; -87.117593, 30.3419","Gulf Breeze, FL",Gulf Breeze, FL,12/17/2014 13:54,1418824495
United States,Polygon,"-106.950952, 38.529693; -106.950952, 38.5590314; -106.911464, 38.5590314; -106.911464, 38.529693","Gunnison, CO",Gunnison, CO,12/17/2014 14:10,1418825448
United States,Polygon,"-74.015657, 40.788742; -74.015657, 40.79885; -73.996756, 40.79885; -73.996756, 40.788742","Guttenberg, NJ",Guttenberg, NJ,12/16/2014 1:43,1418694192
United States,Polygon,"-80.2070465, 25.9728518; -80.2070465, 25.997497; -80.11721, 25.997497; -80.11721, 25.9728518","Hallandale Beach, FL",Hallandale Beach, FL,12/17/2014 2:59,1418785173
United States,Polygon,"-76.451006, 36.989568; -76.451006, 37.112225; -76.273546, 37.112225; -76.273546, 36.989568","Hampton, VA",Hampton, VA,12/16/2014 1:35,1418693733
United States,Polygon,"-76.451006, 36.989568; -76.451006, 37.112225; -76.273546, 37.112225; -76.273546, 36.989568","Hampton, VA",Hampton, VA,12/16/2014 1:43,1418694188
United States,Polygon,"-76.451006, 36.989568; -76.451006, 37.112225; -76.273546, 37.112225; -76.273546, 36.989568","Hampton, VA",Hampton, VA,12/16/2014 19:28,1418758128
United States,Polygon,"-73.989995, 41.175378; -73.989995, 41.220963; -73.939629, 41.220963; -73.939629, 41.175378","Haverstraw, NY",Haverstraw, NY,12/16/2014 23:04,1418771063
United States,Polygon,"-118.378926, 33.893614; -118.378926, 33.934522; -118.31335, 33.934522; -118.31335, 33.893614","Hawthorne, CA",Hawthorne, CA,12/16/2014 11:19,1418728750
United States,Polygon,"-80.3563536, 25.806057; -80.3563536, 25.9094066; -80.252971, 25.9094066; -80.252971, 25.806057","Hialeah, FL",Hialeah, FL,12/16/2014 15:14,1418742889
United States,Polygon,"-80.3563536, 25.806057; -80.3563536, 25.9094066; -80.252971, 25.9094066; -80.252971, 25.806057","Hialeah, FL",Hialeah, FL,12/16/2014 15:19,1418743158
United States,Polygon,"-80.3563536, 25.806057; -80.3563536, 25.9094066; -80.252971, 25.9094066; -80.252971, 25.806057","Hialeah, FL",Hialeah, FL,12/17/2014 1:57,1418781478
United States,Polygon,"-80.3563536, 25.806057; -80.3563536, 25.9094066; -80.252971, 25.9094066; -80.252971, 25.806057","Hialeah, FL",Hialeah, FL,12/17/2014 14:54,1418828063
United States,Polygon,"-80.3563536, 25.806057; -80.3563536, 25.9094066; -80.252971, 25.9094066; -80.252971, 25.806057","Hialeah, FL",Hialeah, FL,12/17/2014 14:58,1418828319
United States,Polygon,"-80.3563536, 25.806057; -80.3563536, 25.9094066; -80.252971, 25.9094066; -80.252971, 25.806057","Hialeah, FL",Hialeah, FL,12/17/2014 15:10,1418829010
United States,Polygon,"-74.915881, 40.617059; -74.915881, 40.682056; -74.866246, 40.682056; -74.866246, 40.617059","High Bridge, NJ",High Bridge, NJ,12/17/2014 15:00,1418828418
United States,Polygon,"-80.073291, 35.911849; -80.073291, 36.07826; -79.9174263, 36.07826; -79.9174263, 35.911849","High Point, NC",High Point, NC,12/16/2014 1:09,1418692199
United States,Polygon,"-80.073291, 35.911849; -80.073291, 36.07826; -79.9174263, 36.07826; -79.9174263, 35.911849","High Point, NC",High Point, NC,12/17/2014 2:29,1418783364
United States,Polygon,"-85.677333, 38.0813285; -85.677333, 38.167269; -85.61289, 38.167269; -85.61289, 38.0813285","Highview, KY",Highview, KY,12/16/2014 3:05,1418699147
United States,Polygon,"-74.044085, 40.7336; -74.044085, 40.7591594; -74.020431, 40.7591594; -74.020431, 40.7336","Hoboken, NJ",Hoboken, NJ,12/17/2014 0:25,1418775904
United States,Polygon,"-74.044085, 40.7336; -74.044085, 40.7591594; -74.020431, 40.7591594; -74.020431, 40.7336","Hoboken, NJ",Hoboken, NJ,12/17/2014 4:35,1418790931
United States,Polygon,"-71.0350753, 42.118613; -71.0350753, 42.1689966; -70.976781, 42.1689966; -70.976781, 42.118613","Holbrook, MA",Holbrook, MA,12/17/2014 4:00,1418788835
United States,Polygon,"-78.465848, 38.097127; -78.465848, 38.146408; -78.415379, 38.146408; -78.415379, 38.097127","Hollymead, VA",Hollymead, VA,12/16/2014 21:10,1418764230
United States,Polygon,"-80.248975, 25.9862279; -80.248975, 26.093132; -80.107808, 26.093132; -80.107808, 25.9862279","Hollywood, FL",Hollywood, FL,12/16/2014 3:42,1418701349
United States,Polygon,"-80.248975, 25.9862279; -80.248975, 26.093132; -80.107808, 26.093132; -80.107808, 25.9862279","Hollywood, FL",Hollywood, FL,12/16/2014 15:26,1418743589
United States,Polygon,"-80.248975, 25.9862279; -80.248975, 26.093132; -80.107808, 26.093132; -80.107808, 25.9862279","Hollywood, FL",Hollywood, FL,12/17/2014 14:40,1418827218
United States,Polygon,"-80.248975, 25.9862279; -80.248975, 26.093132; -80.107808, 26.093132; -80.107808, 25.9862279","Hollywood, FL",Hollywood, FL,12/17/2014 14:41,1418827270
United States,Polygon,"-80.526237, 25.440567; -80.526237, 25.5183308; -80.3779961, 25.5183308; -80.3779961, 25.440567","Homestead, FL",Homestead, FL,12/17/2014 14:54,1418828052
United States,Polygon,"-157.950476, 21.254837; -157.950476, 21.38505; -157.648702, 21.38505; -157.648702, 21.254837","Honolulu, HI",Honolulu, HI,12/16/2014 8:03,1418717014
United States,Polygon,"-157.950476, 21.254837; -157.950476, 21.38505; -157.648702, 21.38505; -157.648702, 21.254837","Honolulu, HI",Honolulu, HI,12/16/2014 8:05,1418717113
United States,Polygon,"-157.950476, 21.254837; -157.950476, 21.38505; -157.648702, 21.38505; -157.648702, 21.254837","Honolulu, HI",Honolulu, HI,12/16/2014 20:26,1418761601
United States,Polygon,"-157.950476, 21.254837; -157.950476, 21.38505; -157.648702, 21.38505; -157.648702, 21.254837","Honolulu, HI",Honolulu, HI,12/17/2014 3:59,1418788747
United States,Polygon,"-157.950476, 21.254837; -157.950476, 21.38505; -157.648702, 21.38505; -157.648702, 21.254837","Honolulu, HI",Honolulu, HI,12/17/2014 4:33,1418790825
United States,Polygon,"-86.912935, 33.294784; -86.912935, 33.476326; -86.607247, 33.476326; -86.607247, 33.294784","Hoover, AL",Hoover, AL,12/17/2014 15:08,1418828912
United States,Polygon,"-95.823268, 29.522325; -95.823268, 30.1546646; -95.069705, 30.1546646; -95.069705, 29.522325","Houston, TX",Houston, TX,12/16/2014 6:37,1418711852
United States,Polygon,"-95.823268, 29.522325; -95.823268, 30.1546646; -95.069705, 30.1546646; -95.069705, 29.522325","Houston, TX",Houston, TX,12/16/2014 19:29,1418758176
United States,Polygon,"-95.823268, 29.522325; -95.823268, 30.1546646; -95.069705, 30.1546646; -95.069705, 29.522325","Houston, TX",Houston, TX,12/17/2014 2:49,1418784547
United States,Polygon,"-95.823268, 29.522325; -95.823268, 30.1546646; -95.069705, 30.1546646; -95.069705, 29.522325","Houston, TX",Houston, TX,12/17/2014 14:06,1418825170
United States,Polygon,"-95.823268, 29.522325; -95.823268, 30.1546646; -95.069705, 30.1546646; -95.069705, 29.522325","Houston, TX",Houston, TX,12/17/2014 14:10,1418825431
United States,Polygon,"-95.823268, 29.522325; -95.823268, 30.1546646; -95.069705, 30.1546646; -95.069705, 29.522325","Houston, TX",Houston, TX,12/17/2014 14:27,1418826446
United States,Polygon,"-95.823268, 29.522325; -95.823268, 30.1546646; -95.069705, 30.1546646; -95.069705, 29.522325","Houston, TX",Houston, TX,12/17/2014 14:33,1418826789
United States,Polygon,"-95.823268, 29.522325; -95.823268, 30.1546646; -95.069705, 30.1546646; -95.069705, 29.522325","Houston, TX",Houston, TX,12/17/2014 14:44,1418827477
United States,Polygon,"-81.494466, 41.208066; -81.494466, 41.277286; -81.380598, 41.277286; -81.380598, 41.208066","Hudson, OH",Hudson, OH,12/17/2014 15:01,1418828463
United States,Polygon,"-82.5304326, 38.375981; -82.5304326, 38.439347; -82.349236, 38.439347; -82.349236, 38.375981","Huntington, WV",Huntington, WV,12/17/2014 14:45,1418827517
United States,Polygon,"-97.966318, 38.02387; -97.966318, 38.108414; -97.849296, 38.108414; -97.849296, 38.02387","Hutchinson, KS",Hutchinson, KS,12/17/2014 14:56,1418828161
United States,Polygon,"-91.51308, 36.970298; -91.51308, 42.508303; -87.019935, 42.508303; -87.019935, 36.970298","Illinois, US",Illinois, US,12/16/2014 5:58,1418709513
United States,Polygon,"-86.348441, 39.631677; -86.348441, 39.927448; -85.937404, 39.927448; -85.937404, 39.631677","Indianapolis, IN",Indianapolis, IN,12/17/2014 14:13,1418825633
United States,Polygon,"-86.348441, 39.631677; -86.348441, 39.927448; -85.937404, 39.927448; -85.937404, 39.631677","Indianapolis, IN",Indianapolis, IN,12/17/2014 15:08,1418828914
United States,Polygon,"-86.348441, 39.631677; -86.348441, 39.927448; -85.937404, 39.927448; -85.937404, 39.631677","Indianapolis, IN",Indianapolis, IN,12/17/2014 15:11,1418829119
United States,Polygon,"-91.6110574, 41.599181; -91.6110574, 41.6955258; -91.463067, 41.6955258; -91.463067, 41.599181","Iowa City, IA",Iowa City, IA,12/17/2014 14:26,1418826416
United States,Polygon,"-91.6110574, 41.599181; -91.6110574, 41.6955258; -91.463067, 41.6955258; -91.463067, 41.599181","Iowa City, IA",Iowa City, IA,12/17/2014 14:28,1418826513
United States,Polygon,"-97.034184, 32.771786; -97.034184, 32.956048; -96.888782, 32.956048; -96.888782, 32.771786","Irving, TX",Irving, TX,12/16/2014 0:58,1418691485
United States,Polygon,"-97.034184, 32.771786; -97.034184, 32.956048; -96.888782, 32.956048; -96.888782, 32.771786","Irving, TX",Irving, TX,12/16/2014 6:17,1418710636
United States,Polygon,"-97.034184, 32.771786; -97.034184, 32.956048; -96.888782, 32.956048; -96.888782, 32.771786","Irving, TX",Irving, TX,12/16/2014 16:10,1418746235
United States,Polygon,"-74.107995, 40.666879; -74.107995, 40.769124; -74.0253309, 40.769124; -74.0253309, 40.666879","Jersey City, NJ",Jersey City, NJ,12/16/2014 20:28,1418761730
United States,Polygon,"-74.107995, 40.666879; -74.107995, 40.769124; -74.0253309, 40.769124; -74.0253309, 40.666879","Jersey City, NJ",Jersey City, NJ,12/17/2014 14:37,1418827070
United States,Polygon,"-84.286258, 33.9855336; -84.286258, 34.09053; -84.0978785, 34.09053; -84.0978785, 33.9855336","Johns Creek, GA",Johns Creek, GA,12/16/2014 23:57,1418774274
United States,Polygon,"-94.845486, 38.868002; -94.845486, 39.332095; -94.3854414, 39.332095; -94.3854414, 38.868002","Kansas City, MO",Kansas City, MO,12/17/2014 14:07,1418825231
United States,Polygon,"-97.9136928, 28.871667; -97.9136928, 28.902158; -97.887751, 28.902158; -97.887751, 28.871667","Karnes City, TX",Karnes City, TX,12/16/2014 10:36,1418726166
